taxon	SRS013506	SRS013506_filtered	SRS014475	SRS014475_filtered	SRS014689	SRS014689_filtered	SRS019352	SRS019352_filtered	SRS050029	SRS050029_filtered	SRS054569	SRS054569_filtered	SRS056042	SRS056042_filtered	SRS065335	SRS065335_filtered	SRS097885	SRS097885_filtered	SRS098585	SRS098585_filtered	SRS1041031	SRS1041031_filtered	SRS1041129	SRS1041129_filtered	SRS104912	SRS104912_filtered	SRS105082	SRS105082_filtered	SRS142957	SRS142957_filtered	SRS143032	SRS143032_filtered	SRS143776	SRS143776_filtered	SRS144378	SRS144378_filtered	SRS146847	SRS146847_filtered	SRS147088	SRS147088_filtered	camisim_SRS013506_filtered	camisim_SRS014475_filtered	camisim_SRS014689_filtered	camisim_SRS019352_filtered	camisim_SRS050029_filtered	camisim_SRS054569_filtered	camisim_SRS056042_filtered	camisim_SRS065335_filtered	camisim_SRS097885_filtered	camisim_SRS098585_filtered	camisim_SRS1041031_filtered	camisim_SRS1041129_filtered	camisim_SRS104912_filtered	camisim_SRS105082_filtered	camisim_SRS142957_filtered	camisim_SRS143032_filtered	camisim_SRS143776_filtered	camisim_SRS144378_filtered	camisim_SRS146847_filtered	camisim_SRS147088_filtered	mess_SRS013506_filtered	mess_SRS014475_filtered	mess_SRS014689_filtered	mess_SRS019352_filtered	mess_SRS050029_filtered	mess_SRS054569_filtered	mess_SRS056042_filtered	mess_SRS065335_filtered	mess_SRS097885_filtered	mess_SRS098585_filtered	mess_SRS1041031_filtered	mess_SRS1041129_filtered	mess_SRS104912_filtered	mess_SRS105082_filtered	mess_SRS142957_filtered	mess_SRS143032_filtered	mess_SRS143776_filtered	mess_SRS144378_filtered	mess_SRS146847_filtered	mess_SRS147088_filtered
2290923	1	0	8	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	71	0	15	0	128	0	70	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751585	1	0	7	0	148	0	4	0	4	0	28	0	4	0	34	0	0	0	76	0	1716	1716	1244	1244	1731	1731	1830	1830	8	0	2	0	0	0	0	0	5	0	127	0	0	0	0	0	0	0	0	0	0	0	1537	1125	1558	1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1563	1093	1519	1622	0	0	0	0	0	0
28450	1	0	7	0	18	0	5	0	11	0	48	0	6	0	4	0	0	0	12	0	41	0	15	0	525	525	117	0	8	0	0	0	150	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096	0	0	0	0	0	0	0
2854389	1	0	7	0	6	0	6	0	3	0	2	0	1	0	0	0	0	0	1	0	62	0	40	0	20	0	24	0	6	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	1	0	7	0	4	0	0	0	3	0	0	0	10	0	0	0	4	0	21	0	3	0	3	0	13	0	10	0	3	0	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587753	1	0	6	0	60	0	2	0	27	0	13	0	6	0	3	0	0	0	8	0	217	217	83	0	275	275	440	440	109	0	0	0	66	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	234	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	254	289	0	0	0	0	0	0
38290	1	0	6	0	31	0	0	0	7	0	3	0	1	0	2	0	0	0	0	0	144	0	3	0	16	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938604	1	0	6	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	31	0	86	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3122075	1	0	6	0	0	0	6	0	13	0	3	0	7	0	1	0	0	0	3	0	9	0	62	0	71	0	8	0	61	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2979324	1	0	5	0	33	0	0	0	6	0	3	0	0	0	1	0	0	0	0	0	4	0	38	0	14	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2761047	1	0	5	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	9	0	16	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2057741	1	0	5	0	4	0	1	0	8	0	1	0	1	0	0	0	0	0	0	0	11	0	1	0	1	0	11	0	4519	4519	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4573	0	0	0	0	0
2692125	1	0	4	0	123	0	2	0	35	0	12	0	5	0	5	0	0	0	2	0	64	0	4	0	32	0	28	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38289	1	0	4	0	108	0	1	0	4	0	0	0	2	0	4	0	1	0	2	0	55	0	37	0	69	0	41	0	0	0	1	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37923	1	0	4	0	94	0	3	0	5	0	4	0	12	0	0	0	1	0	2	0	34	0	99	0	49	0	26	0	0	0	0	0	0	0	6	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960083	1	0	4	0	78	0	32	0	19	0	12	0	47	0	2	0	5	0	1	0	0	0	5	0	14	0	8	0	1	0	0	0	0	0	13	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35755	1	0	4	0	62	0	0	0	6	0	1	0	1	0	2	0	0	0	0	0	11	0	12	0	1	0	3	0	0	0	1	0	0	0	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1603	1	0	4	0	22	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	13	0	21	0	28	0	18	0	0	0	0	0	3	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2268449	1	0	4	0	12	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	35	0	23	0	77	0	27	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445576	1	0	4	0	6	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	71	0	12	0	35	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2830667	1	0	4	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	11	0	8	0	1	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2979467	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	2	0	32	0	5	0	11	0	3	0	40	0	15	0	58	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999183	1	0	3	0	251	251	0	0	22	0	10	0	2	0	5	0	0	0	0	0	6	0	5	0	83	0	3	0	0	0	0	0	0	0	5	0	0	0	17	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1630135	1	0	3	0	139	0	5	0	11	0	5	0	2	0	0	0	0	0	4	0	21	0	46	0	18	0	155	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1749	1	0	3	0	61	0	2	0	17	0	3	0	4	0	6	0	0	0	1	0	44	0	14	0	55	0	40	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2866588	1	0	3	0	53	0	0	0	16	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	32	0	8	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77635	1	0	3	0	43	0	0	0	2	0	1	0	1	0	3	0	0	0	1	0	76	0	51	0	107	0	24	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2917725	1	0	3	0	30	0	4	0	4	0	7	0	2	0	0	0	1	0	7	0	57	0	10	0	26	0	14	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1851544	1	0	3	0	25	0	4	0	9	0	1	0	2	0	0	0	0	0	4	0	58	0	35	0	217	217	126	0	1	0	0	0	4	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0
38286	1	0	3	0	24	0	10	0	10	0	1	0	11	0	4	0	0	0	0	0	18	0	4	0	203	203	11	0	0	0	0	0	0	0	3	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29448	1	0	3	0	16	0	3	0	0	0	1	0	1	0	7	0	0	0	0	0	33	0	19	0	102	0	70	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2763056	1	0	3	0	14	0	2	0	0	0	7	0	36	0	6	0	0	0	96	0	19382	19382	10667	10667	9669	9669	7785	7785	0	0	2	0	0	0	1	0	11	0	176	0	0	0	0	0	0	0	0	0	0	0	19405	10655	9701	7807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19407	10677	9723	7801	0	0	0	0	0	0
2775081	1	0	3	0	8	0	3	0	0	0	2	0	2	0	2	0	0	0	2	0	31	0	12	0	67	0	40	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75697	1	0	3	0	7	0	5	0	5	0	5	0	3	0	3	0	0	0	0	0	24	0	1	0	196	0	243	243	3	0	0	0	18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2651974	1	0	3	0	7	0	3	0	0	0	3	0	0	0	4	0	0	0	0	0	103	0	27	0	89	0	120	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2714945	1	0	3	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	26	0	3	0	24	0	66	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1225769	1	0	3	0	6	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	16	0	47	0	145	0	98	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1894999	1	0	3	0	5	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	9	0	12	0	115	0	57	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2991972	1	0	3	0	3	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	42	0	9	0	59	0	40	0	7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
489632	1	0	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	13	0	3	0	11	0	5	0	0	0	3	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1353891	1	0	3	0	1	0	2	0	1	0	1	0	0	0	1	0	0	0	3	0	58	0	3	0	235	235	255	255	0	0	1	0	324	324	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	255	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	256	0	0	332	0	0	0
2970464	1	0	3	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	32	0	4	0	91	0	66	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3014784	1	0	3	0	1	0	1	0	2	0	0	0	1	0	1	0	0	0	1	0	26	0	14	0	32	0	51	0	314	314	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0
1470176	1	0	3	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	24	0	18	0	41	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1484693	1	0	3	0	1	0	0	0	7	0	6	0	2	0	2	0	0	0	1	0	5	0	9	0	27	0	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2699430	1	0	3	0	1	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	36	0	6	0	16	0	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
858422	1	0	3	0	0	0	1	0	6	0	3	0	0	0	3	0	0	0	0	0	12	0	1	0	55	0	12	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3126689	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	20	0	6	0	89	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2845431	1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2956268	1	0	3	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	173	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98671	1	0	2	0	150	0	0	0	12	0	3	0	0	0	1	0	0	0	1	0	38	0	97	0	17	0	5	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2709394	1	0	2	0	141	0	0	0	6	0	1	0	0	0	6	0	0	0	1	0	56	0	6	0	5	0	11	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2589797	1	0	2	0	87	0	3	0	3	0	3	0	5	0	2	0	1	0	6	0	10	0	19	0	24	0	6	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312285	1	0	2	0	74	0	6	0	19	0	7	0	1	0	4	0	0	0	1	0	9	0	5	0	31	0	1	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1618207	1	0	2	0	58	0	0	0	3	0	1	0	1	0	3	0	0	0	0	0	7	0	12	0	6	0	17	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2079791	1	0	2	0	52	0	2	0	5	0	2	0	1	0	4	0	0	0	1	0	25	0	0	0	24	0	15	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3120520	1	0	2	0	46	0	4	0	4	0	11	0	1	0	1	0	0	0	6	0	109	0	25	0	25	0	9	0	1	0	0	0	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270351	1	0	2	0	36	0	2	0	1	0	3	0	2	0	0	0	0	0	0	0	78	0	34	0	66	0	52	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2886940	1	0	2	0	33	0	0	0	4	0	3	0	5	0	1	0	0	0	0	0	27	0	34	0	61	0	25	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2929493	1	0	2	0	30	0	3	0	3	0	3	0	0	0	3	0	0	0	1793	1793	18660	18660	21764	21764	47817	47817	151806	151806	2	0	67	0	2	0	2	0	0	0	482	482	0	0	0	0	0	0	0	0	0	1730	17877	21160	46242	146573	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	1722	17888	21260	46233	146640	0	0	0	0	0	458
441501	1	0	2	0	29	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	91	0	10	0	11	0	9	0	0	0	0	0	0	0	2	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57320	1	0	2	0	23	0	1	0	58	0	13	0	0	0	14	0	0	0	0	0	52	0	23	0	28	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1652545	1	0	2	0	23	0	0	0	8	0	1	0	0	0	1	0	0	0	4	0	44	0	4	0	44	0	12	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2760083	1	0	2	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	33	0	30	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138336	1	0	2	0	20	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	73	0	37	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2951804	1	0	2	0	18	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	27	0	6	0	6	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2950074	1	0	2	0	18	0	0	0	1	0	4	0	0	0	1	0	0	0	5	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810514	1	0	2	0	16	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	38	0	14	0	13	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29405	1	0	2	0	14	0	2	0	9	0	5	0	0	0	1	0	0	0	1	0	26	0	4	0	101	0	8	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338473	1	0	2	0	11	0	20	0	0	0	0	0	84	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2962065	1	0	2	0	10	0	2	0	11	0	5	0	1	0	4	0	0	0	3	0	17	0	4	0	230	230	317	317	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	314	0	0	0	0	0	0
319939	1	0	2	0	10	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	63	0	9	0	86	0	84	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2962047	1	0	2	0	10	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	12	0	26	0	67	0	27	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2817656	1	0	2	0	9	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	20	0	18	0	52	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3136634	1	0	2	0	8	0	1	0	14	0	2	0	0	0	4	0	0	0	0	0	47	0	2	0	82	0	88	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391953	1	0	2	0	7	0	1	0	4	0	11	0	6	0	1	0	0	0	2	0	55	0	41	0	243	243	218	218	2	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	241	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	216	0	0	0	0	0	0
1072256	1	0	2	0	7	0	0	0	0	0	2	0	2	0	1	0	0	0	2	0	16	0	35	0	16	0	35	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192843	1	0	2	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	23	0	3	0	48	0	34	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2813578	1	0	2	0	6	0	2	0	2	0	7	0	0	0	1	0	0	0	1	0	61	0	39	0	150	0	36	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
